delta_team_y,delta_team_avg_top_speed,delta_team_id,delta_team_goals,delta_team_passes_attempted,delta_team_passes_completed,delta_team_name,delta_top11_avg_age,delta_team_minutes,delta_top11_avg_pass_acc,delta_top11_goals,delta_team_assists,delta_team_pass_acc,delta_top11_assists,delta_points,home_team_id,away_team_id,date_utc
,,-6,,,,,,,,,,,,0,98.0,104.0,2025-01-11 19:45:00+00:00
,,-5,,,,,,,,,,,,3,107.0,112.0,2025-01-12 11:30:00+00:00
,,346,,,,,,,,,,,,-3,454.0,108.0,2025-01-12 14:00:00+00:00
,,3,,,,,,,,,,,,0,103.0,100.0,2025-01-12 17:00:00+00:00
,,-337,,,,,,,,,,,,3,113.0,450.0,2025-01-12 19:45:00+00:00
,,5812,,,,,,,,,,,,3,5911.0,99.0,2025-01-13 19:45:00+00:00
,,-7,,,,,,,,,,,,3,100.0,107.0,2025-01-17 19:45:00+00:00
,,-5808,,,,,,,,,,,,3,103.0,5911.0,2025-01-18 14:00:00+00:00
,,11,,,,,,,,,,,,3,109.0,98.0,2025-01-18 17:00:00+00:00
,,-11,,,,,,,,,,,,-3,102.0,113.0,2025-01-18 19:45:00+00:00
,,-487,,,,,,,,,,,,0,99.0,586.0,2025-01-19 11:30:00+00:00
,,-5786,,,,,,,,,,,,3,104.0,5890.0,2025-01-19 14:00:00+00:00
,,-342,,,,,,,,,,,,0,112.0,454.0,2025-01-19 14:00:00+00:00
,,340,,,,,,,,,,,,-3,450.0,110.0,2025-01-19 17:00:00+00:00
,,-337,,,,,,,,,,,,3,108.0,445.0,2025-01-19 19:45:00+00:00
,,7282,,,,,,,,,,,,3,7397.0,115.0,2025-01-20 19:45:00+00:00
,,482,,,,,,,,,,,,3,586.0,104.0,2025-01-24 19:45:00+00:00
,,7295,,,,,,,,,,,,-3,7397.0,102.0,2025-01-25 14:00:00+00:00
,,4,,,,,,,,,,,,3,113.0,109.0,2025-01-25 17:00:00+00:00
,,342,,,,,,,,,,,,0,445.0,103.0,2025-01-25 19:45:00+00:00
,,-14,,,,,,,,,,,,3,98.0,112.0,2025-01-26 11:30:00+00:00
,,15,,,,,,,,,,,,-3,115.0,100.0,2025-01-26 14:00:00+00:00
,,5782,,,,,,,,,,,,-3,5890.0,108.0,2025-01-26 17:00:00+00:00
,,11,,,,,,,,,,,,-3,110.0,99.0,2025-01-26 19:45:00+00:00
,,4,,,,,,,,,,,,0,454.0,450.0,2025-01-27 17:30:00+00:00
,,-5804,,,,,,,,,,,,3,107.0,5911.0,2025-01-27 19:45:00+00:00
,,-5778,,,,,,,,,,,,-3,112.0,5890.0,2025-01-31 19:45:00+00:00
,,5461,,,,,,,,,,,,-3,5911.0,450.0,2025-02-01 14:00:00+00:00
,,-339,,,,,,,,,,,,3,115.0,454.0,2025-02-01 14:00:00+00:00
,,-484,,,,,,,,,,,,0,102.0,586.0,2025-02-01 17:00:00+00:00
,,-7294,,,,,,,,,,,,3,103.0,7397.0,2025-02-01 19:45:00+00:00
,,-336,,,,,,,,,,,,3,109.0,445.0,2025-02-02 11:30:00+00:00
,,-8,,,,,,,,,,,,3,99.0,107.0,2025-02-02 14:00:00+00:00
,,-10,,,,,,,,,,,,0,98.0,108.0,2025-02-02 17:00:00+00:00
,,-13,,,,,,,,,,,,0,100.0,113.0,2025-02-02 19:45:00+00:00
,,-6,,,,,,,,,,,,-3,104.0,110.0,2025-02-03 19:45:00+00:00
,,7288,,,,,,,,,,,,-3,7397.0,109.0,2025-02-07 19:45:00+00:00
,,348,,,,,,,,,,,,-3,450.0,102.0,2025-02-08 14:00:00+00:00
,,347,,,,,,,,,,,,-3,445.0,98.0,2025-02-08 17:00:00+00:00
,,479,,,,,,,,,,,,0,586.0,107.0,2025-02-08 19:45:00+00:00
,,354,,,,,,,,,,,,-3,454.0,100.0,2025-02-09 11:30:00+00:00
,,-8,,,,,,,,,,,,3,104.0,112.0,2025-02-09 14:00:00+00:00
,,-5801,,,,,,,,,,,,3,110.0,5911.0,2025-02-09 14:00:00+00:00
,,5787,,,,,,,,,,,,0,5890.0,103.0,2025-02-09 17:00:00+00:00
,,-2,,,,,,,,,,,,0,113.0,115.0,2025-02-09 19:45:00+00:00
,,9,,,,,,,,,,,,3,108.0,99.0,2025-02-10 19:45:00+00:00
,,-483,,,,,,,,,,,,3,103.0,586.0,2025-02-14 19:45:00+00:00
,,-2,,,,,,,,,,,,0,102.0,104.0,2025-02-15 14:00:00+00:00
,,-3,,,,,,,,,,,,0,110.0,113.0,2025-02-15 17:00:00+00:00
,,-352,,,,,,,,,,,,3,98.0,450.0,2025-02-15 19:45:00+00:00
,,-7298,,,,,,,,,,,,-3,99.0,7397.0,2025-02-16 11:30:00+00:00
,,21,,,,,,,,,,,,0,5911.0,5890.0,2025-02-16 14:00:00+00:00
,,-330,,,,,,,,,,,,3,115.0,445.0,2025-02-16 14:00:00+00:00
,,12,,,,,,,,,,,,-3,112.0,100.0,2025-02-16 17:00:00+00:00
,,1,,,,,,,,,,,,3,109.0,108.0,2025-02-16 19:45:00+00:00
,,-347,,,,,,,,,,,,3,107.0,454.0,2025-02-17 19:45:00+00:00
,,5775,,,,,,,,,,,,-3,5890.0,115.0,2025-02-21 19:45:00+00:00
,,9,,,,,,,,,,,,3,112.0,103.0,2025-02-22 14:00:00+00:00
,,344,,,,,,,,,,,,0,454.0,110.0,2025-02-22 14:00:00+00:00
,,488,,,,,,,,,,,,3,586.0,98.0,2025-02-22 17:00:00+00:00
,,1,,,,,,,,,,,,3,108.0,107.0,2025-02-22 19:45:00+00:00
,,7284,,,,,,,,,,,,3,7397.0,113.0,2025-02-23 11:30:00+00:00
,,351,,,,,,,,,,,,3,450.0,99.0,2025-02-23 14:00:00+00:00
,,343,,,,,,,,,,,,-3,445.0,102.0,2025-02-23 17:00:00+00:00
,,-5,,,,,,,,,,,,-3,104.0,109.0,2025-02-23 19:45:00+00:00
,,-5811,,,,,,,,,,,,3,100.0,5911.0,2025-02-24 19:45:00+00:00
,,-5791,,,,,,,,,,,,3,99.0,5890.0,2025-02-28 19:45:00+00:00
,,-352,,,,,,,,,,,,0,102.0,454.0,2025-03-01 14:00:00+00:00
,,5,,,,,,,,,,,,0,113.0,108.0,2025-03-01 17:00:00+00:00
,,3,,,,,,,,,,,,3,115.0,112.0,2025-03-01 19:45:00+00:00
,,5325,,,,,,,,,,,,-3,5911.0,586.0,2025-03-02 11:30:00+00:00
,,-1,,,,,,,,,,,,3,103.0,104.0,2025-03-02 14:00:00+00:00
,,-338,,,,,,,,,,,,0,107.0,445.0,2025-03-02 14:00:00+00:00
,,-7297,,,,,,,,,,,,3,100.0,7397.0,2025-03-02 17:00:00+00:00
,,-12,,,,,,,,,,,,-3,98.0,110.0,2025-03-02 19:45:00+00:00
,,-341,,,,,,,,,,,,3,109.0,450.0,2025-03-03 19:45:00+00:00
,,-3,,,,,,,,,,,,0,104.0,107.0,2025-03-07 19:45:00+00:00
,,6943,,,,,,,,,,,,0,7397.0,454.0,2025-03-08 14:00:00+00:00
,,-474,,,,,,,,,,,,0,112.0,586.0,2025-03-08 14:00:00+00:00
,,5792,,,,,,,,,,,,-3,5890.0,98.0,2025-03-08 17:00:00+00:00
,,-5803,,,,,,,,,,,,3,108.0,5911.0,2025-03-08 19:45:00+00:00
,,347,,,,,,,,,,,,-3,450.0,103.0,2025-03-09 11:30:00+00:00
,,14,,,,,,,,,,,,3,113.0,99.0,2025-03-09 14:00:00+00:00
,,345,,,,,,,,,,,,-3,445.0,100.0,2025-03-09 17:00:00+00:00
,,7,,,,,,,,,,,,-3,109.0,102.0,2025-03-09 19:45:00+00:00
,,-5,,,,,,,,,,,,0,110.0,115.0,2025-03-10 19:45:00+00:00
,,-5783,,,,,,,,,,,,3,107.0,5890.0,2025-03-14 19:45:00+00:00
,,5799,,,,,,,,,,,,0,5911.0,112.0,2025-03-15 14:00:00+00:00
,,-335,,,,,,,,,,,,-3,115.0,450.0,2025-03-15 14:00:00+00:00
,,-7299,,,,,,,,,,,,3,98.0,7397.0,2025-03-15 17:00:00+00:00
,,141,,,,,,,,,,,,3,586.0,445.0,2025-03-15 19:45:00+00:00
,,341,,,,,,,,,,,,0,454.0,113.0,2025-03-16 11:30:00+00:00
,,-7,,,,,,,,,,,,3,103.0,110.0,2025-03-16 14:00:00+00:00
,,-4,,,,,,,,,,,,3,100.0,104.0,2025-03-16 15:00:00+00:00
,,-10,,,,,,,,,,,,3,99.0,109.0,2025-03-16 17:00:00+00:00
,,-6,,,,,,,,,,,,-3,102.0,108.0,2025-03-16 19:45:00+00:00
,,6952,,,,,,,,,,,,0,7397.0,445.0,2025-03-29 14:00:00+00:00
,,351,,,,,,,,,,,,-3,454.0,103.0,2025-03-29 14:00:00+00:00
,,2,,,,,,,,,,,,3,109.0,107.0,2025-03-29 17:00:00+00:00
,,5790,,,,,,,,,,,,-3,5890.0,100.0,2025-03-29 19:45:00+00:00
,,-5807,,,,,,,,,,,,3,104.0,5911.0,2025-03-30 10:30:00+00:00
,,-3,,,,,,,,,,,,3,99.0,102.0,2025-03-30 13:00:00+00:00
,,-7,,,,,,,,,,,,3,108.0,115.0,2025-03-30 16:00:00+00:00
,,15,,,,,,,,,,,,3,113.0,98.0,2025-03-30 18:45:00+00:00
,,338,,,,,,,,,,,,0,450.0,112.0,2025-03-31 16:30:00+00:00
,,-476,,,,,,,,,,,,0,110.0,586.0,2025-03-31 18:45:00+00:00
,,-8,,,,,,,,,,,,3,107.0,115.0,2025-04-04 18:45:00+00:00
,,-1486,,,,,,,,,,,,-3,5911.0,7397.0,2025-04-05 13:00:00+00:00
,,4,,,,,,,,,,,,0,112.0,108.0,2025-04-05 16:00:00+00:00
,,-1,,,,,,,,,,,,0,98.0,99.0,2025-04-05 18:45:00+00:00
,,5436,,,,,,,,,,,,0,5890.0,454.0,2025-04-06 10:30:00+00:00
,,341,,,,,,,,,,,,0,445.0,104.0,2025-04-06 13:00:00+00:00
,,136,,,,,,,,,,,,0,586.0,450.0,2025-04-06 13:00:00+00:00
,,-8,,,,,,,,,,,,-3,102.0,110.0,2025-04-06 16:00:00+00:00
,,-9,,,,,,,,,,,,0,100.0,109.0,2025-04-06 18:45:00+00:00
,,-10,,,,,,,,,,,,0,103.0,113.0,2025-04-07 18:45:00+00:00
,,17,,,,,,,,,,,,-3,115.0,98.0,2025-04-11 18:45:00+00:00
,,-5457,,,,,,,,,,,,3,454.0,5911.0,2025-04-12 13:00:00+00:00
,,4,,,,,,,,,,,,3,108.0,104.0,2025-04-12 16:00:00+00:00
,,-5781,,,,,,,,,,,,3,109.0,5890.0,2025-04-12 18:45:00+00:00
,,-1,,,,,,,,,,,,3,102.0,103.0,2025-04-13 10:30:00+00:00
,,-13,,,,,,,,,,,,0,99.0,112.0,2025-04-13 13:00:00+00:00
,,343,,,,,,,,,,,,0,450.0,107.0,2025-04-13 13:00:00+00:00
,,6811,,,,,,,,,,,,3,7397.0,586.0,2025-04-13 16:00:00+00:00
,,10,,,,,,,,,,,,0,110.0,100.0,2025-04-13 18:45:00+00:00
,,-332,,,,,,,,,,,,3,113.0,445.0,2025-04-14 18:45:00+00:00
,,-1507,,,,,,,,,,,,-3,5890.0,7397.0,2025-04-19 13:00:00+00:00
,,5798,,,,,,,,,,,,-3,5911.0,113.0,2025-04-19 16:00:00+00:00
,,-350,,,,,,,,,,,,3,100.0,450.0,2025-04-19 18:45:00+00:00
,,-9,,,,,,,,,,,,0,445.0,454.0,2025-04-20 13:00:00+00:00
,,-5,,,,,,,,,,,,3,103.0,108.0,2025-04-20 16:00:00+00:00
,,-4,,,,,,,,,,,,-3,98.0,102.0,2025-04-20 18:45:00+00:00
,,5,,,,,,,,,,,,-3,104.0,99.0,2025-04-23 16:30:00+00:00
,,-3,,,,,,,,,,,,-3,107.0,110.0,2025-04-23 16:30:00+00:00
,,3,,,,,,,,,,,,3,112.0,109.0,2025-04-23 16:30:00+00:00
,,471,,,,,,,,,,,,3,586.0,115.0,2025-04-23 16:30:00+00:00
,,7290,,,,,,,,,,,,3,7397.0,107.0,2025-04-27 10:30:00+00:00
,,356,,,,,,,,,,,,-3,454.0,98.0,2025-04-27 10:30:00+00:00
,,-346,,,,,,,,,,,,3,99.0,445.0,2025-04-27 13:00:00+00:00
,,8,,,,,,,,,,,,-3,108.0,100.0,2025-04-27 13:00:00+00:00
,,-5802,,,,,,,,,,,,3,109.0,5911.0,2025-04-27 16:00:00+00:00
,,-5788,,,,,,,,,,,,0,102.0,5890.0,2025-04-27 18:45:00+00:00
,,-473,,,,,,,,,,,,3,113.0,586.0,2025-04-27 18:45:00+00:00
,,12,,,,,,,,,,,,0,115.0,103.0,2025-04-28 16:30:00+00:00
,,346,,,,,,,,,,,,-3,450.0,104.0,2025-04-28 18:45:00+00:00
,,-2,,,,,,,,,,,,0,110.0,112.0,2025-04-28 18:45:00+00:00
,,132,,,,,,,,,,,,0,586.0,454.0,2025-05-02 18:45:00+00:00
,,-11,,,,,,,,,,,,-3,104.0,115.0,2025-05-03 13:00:00+00:00
,,-7285,,,,,,,,,,,,-3,112.0,7397.0,2025-05-03 13:00:00+00:00
,,5777,,,,,,,,,,,,-3,5890.0,113.0,2025-05-03 16:00:00+00:00
,,-342,,,,,,,,,,,,3,108.0,450.0,2025-05-03 18:45:00+00:00
,,335,,,,,,,,,,,,-3,445.0,110.0,2025-05-04 10:30:00+00:00
,,5809,,,,,,,,,,,,-3,5911.0,102.0,2025-05-04 13:00:00+00:00
,,1,,,,,,,,,,,,3,100.0,99.0,2025-05-04 16:00:00+00:00
,,-6,,,,,,,,,,,,0,103.0,109.0,2025-05-04 18:45:00+00:00
,,9,,,,,,,,,,,,-3,107.0,98.0,2025-05-05 18:45:00+00:00
,,-5,,,,,,,,,,,,3,98.0,103.0,2025-05-09 18:45:00+00:00
,,7293,,,,,,,,,,,,3,7397.0,104.0,2025-05-10 13:00:00+00:00
,,1,,,,,,,,,,,,0,110.0,109.0,2025-05-10 16:00:00+00:00
,,333,,,,,,,,,,,,3,445.0,112.0,2025-05-10 18:45:00+00:00
,,-5796,,,,,,,,,,,,-3,115.0,5911.0,2025-05-11 10:30:00+00:00
,,-5440,,,,,,,,,,,,0,450.0,5890.0,2025-05-11 13:00:00+00:00
,,478,,,,,,,,,,,,-3,586.0,108.0,2025-05-11 16:00:00+00:00
,,6,,,,,,,,,,,,0,113.0,107.0,2025-05-11 18:45:00+00:00
,,355,,,,,,,,,,,,3,454.0,99.0,2025-05-12 16:30:00+00:00
,,2,,,,,,,,,,,,3,102.0,100.0,2025-05-12 18:45:00+00:00
,,5,,,,,,,,,,,,-3,107.0,102.0,2025-05-17 18:45:00+00:00
,,-350,,,,,,,,,,,,3,104.0,454.0,2025-05-18 18:45:00+00:00
,,-4,,,,,,,,,,,,3,99.0,103.0,2025-05-18 18:45:00+00:00
,,-6947,,,,,,,,,,,,0,450.0,7397.0,2025-05-18 18:45:00+00:00
,,-2,,,,,,,,,,,,0,108.0,110.0,2025-05-18 18:45:00+00:00
,,-6,,,,,,,,,,,,3,109.0,115.0,2025-05-18 18:45:00+00:00
,,5304,,,,,,,,,,,,3,5890.0,586.0,2025-05-18 18:45:00+00:00
,,5466,,,,,,,,,,,,-3,5911.0,445.0,2025-05-18 18:45:00+00:00
,,-1,,,,,,,,,,,,0,112.0,113.0,2025-05-18 18:45:00+00:00
,,2,,,,,,,,,,,,3,100.0,98.0,2025-05-18 18:45:00+00:00
,,7289,,,,,,,,,,,,-3,7397.0,108.0,2025-05-23 18:45:00+00:00
,,9,,,,,,,,,,,,3,113.0,104.0,2025-05-23 18:45:00+00:00
,,-4,,,,,,,,,,,,-3,103.0,107.0,2025-05-24 16:00:00+00:00
,,-5813,,,,,,,,,,,,3,98.0,5911.0,2025-05-24 18:45:00+00:00
,,-10,,,,,,,,,,,,-3,102.0,112.0,2025-05-25 18:45:00+00:00
,,-5,,,,,,,,,,,,-3,445.0,450.0,2025-05-25 18:45:00+00:00
,,-5780,,,,,,,,,,,,-3,110.0,5890.0,2025-05-25 18:45:00+00:00
,,486,,,,,,,,,,,,-3,586.0,100.0,2025-05-25 18:45:00+00:00
,,16,,,,,,,,,,,,-3,115.0,99.0,2025-05-25 18:45:00+00:00
,,345,,,,,,,,,,,,-3,454.0,109.0,2025-05-25 18:45:00+00:00
,,15,,,,,,,,,,,,-3,18.0,3.0,2024-08-23 18:30:00+00:00
,,685,,,,,,,,,,,,3,721.0,36.0,2024-08-24 13:30:00+00:00
,,-718,,,,,,,,,,,,3,2.0,720.0,2024-08-24 13:30:00+00:00
,,7,,,,,,,,,,,,3,17.0,10.0,2024-08-24 13:30:00+00:00
,,4,,,,,,,,,,,,0,16.0,12.0,2024-08-24 13:30:00+00:00
,,-13,,,,,,,,,,,,0,15.0,28.0,2024-08-24 13:30:00+00:00
,,-15,,,,,,,,,,,,3,4.0,19.0,2024-08-24 16:30:00+00:00
,,6,,,,,,,,,,,,-3,11.0,5.0,2024-08-25 13:30:00+00:00
,,-24,,,,,,,,,,,,-3,20.0,44.0,2024-08-25 15:30:00+00:00
,,8,,,,,,,,,,,,3,28.0,20.0,2024-08-30 18:30:00+00:00
,,-5,,,,,,,,,,,,0,10.0,15.0,2024-08-31 13:30:00+00:00
,,17,,,,,,,,,,,,3,19.0,2.0,2024-08-31 13:30:00+00:00
,,8,,,,,,,,,,,,0,12.0,4.0,2024-08-31 13:30:00+00:00
,,18,,,,,,,,,,,,-3,36.0,18.0,2024-08-31 13:30:00+00:00
,,709,,,,,,,,,,,,-3,720.0,11.0,2024-08-31 13:30:00+00:00
,,-718,,,,,,,,,,,,-3,3.0,721.0,2024-08-31 16:30:00+00:00
,,28,,,,,,,,,,,,3,44.0,16.0,2024-09-01 13:30:00+00:00
,,-12,,,,,,,,,,,,3,5.0,17.0,2024-09-01 15:30:00+00:00
,,-40,,,,,,,,,,,,3,4.0,44.0,2024-09-13 18:30:00+00:00
,,693,,,,,,,,,,,,0,721.0,28.0,2024-09-14 13:30:00+00:00
,,-1,,,,,,,,,,,,-3,2.0,3.0,2024-09-14 13:30:00+00:00
,,-19,,,,,,,,,,,,3,17.0,36.0,2024-09-14 13:30:00+00:00
,,-8,,,,,,,,,,,,-3,11.0,19.0,2024-09-14 13:30:00+00:00
,,8,,,,,,,,,,,,-3,18.0,10.0,2024-09-14 13:30:00+00:00
,,715,,,,,,,,,,,,-3,720.0,5.0,2024-09-14 16:30:00+00:00
,,-4,,,,,,,,,,,,3,16.0,20.0,2024-09-15 13:30:00+00:00
,,3,,,,,,,,,,,,-3,15.0,12.0,2024-09-15 15:30:00+00:00
,,1,,,,,,,,,,,,-3,16.0,15.0,2024-09-20 18:30:00+00:00
,,27,,,,,,,,,,,,-3,44.0,17.0,2024-09-21 13:30:00+00:00
,,7,,,,,,,,,,,,-3,12.0,5.0,2024-09-21 13:30:00+00:00
,,26,,,,,,,,,,,,3,28.0,2.0,2024-09-21 13:30:00+00:00
,,-684,,,,,,,,,,,,0,36.0,720.0,2024-09-21 13:30:00+00:00
,,1,,,,,,,,,,,,3,19.0,18.0,2024-09-21 16:30:00+00:00
,,-8,,,,,,,,,,,,3,3.0,11.0,2024-09-22 13:30:00+00:00
,,6,,,,,,,,,,,,3,10.0,4.0,2024-09-22 15:30:00+00:00
,,-701,,,,,,,,,,,,0,20.0,721.0,2024-09-22 17:30:00+00:00
,,-32,,,,,,,,,,,,3,4.0,36.0,2024-09-27 18:30:00+00:00
,,705,,,,,,,,,,,,3,721.0,16.0,2024-09-28 13:30:00+00:00
,,-3,,,,,,,,,,,,-3,17.0,20.0,2024-09-28 13:30:00+00:00
,,1,,,,,,,,,,,,0,11.0,10.0,2024-09-28 13:30:00+00:00
,,-29,,,,,,,,,,,,-3,15.0,44.0,2024-09-28 13:30:00+00:00
,,-10,,,,,,,,,,,,3,18.0,28.0,2024-09-28 13:30:00+00:00
,,2,,,,,,,,,,,,0,5.0,3.0,2024-09-28 16:30:00+00:00
,,701,,,,,,,,,,,,-3,720.0,19.0,2024-09-29 13:30:00+00:00
,,-10,,,,,,,,,,,,-3,2.0,12.0,2024-09-29 15:30:00+00:00
,,-2,,,,,,,,,,,,3,16.0,18.0,2024-10-04 18:30:00+00:00
,,-717,,,,,,,,,,,,0,3.0,720.0,2024-10-05 13:30:00+00:00
,,-5,,,,,,,,,,,,-3,12.0,17.0,2024-10-05 13:30:00+00:00
,,24,,,,,,,,,,,,3,28.0,4.0,2024-10-05 13:30:00+00:00
,,25,,,,,,,,,,,,-3,36.0,11.0,2024-10-05 13:30:00+00:00
,,5,,,,,,,,,,,,-3,20.0,15.0,2024-10-05 16:30:00+00:00
,,-677,,,,,,,,,,,,-3,44.0,721.0,2024-10-06 13:30:00+00:00
,,14,,,,,,,,,,,,0,19.0,5.0,2024-10-06 15:30:00+00:00
,,8,,,,,,,,,,,,0,10.0,2.0,2024-10-06 17:30:00+00:00
,,-16,,,,,,,,,,,,3,4.0,20.0,2024-10-18 18:30:00+00:00
,,-16,,,,,,,,,,,,3,3.0,19.0,2024-10-19 13:30:00+00:00
,,-34,,,,,,,,,,,,3,2.0,36.0,2024-10-19 13:30:00+00:00
,,1,,,,,,,,,,,,3,17.0,16.0,2024-10-19 13:30:00+00:00
,,-706,,,,,,,,,,,,-3,15.0,721.0,2024-10-19 13:30:00+00:00
,,-26,,,,,,,,,,,,3,18.0,44.0,2024-10-19 13:30:00+00:00
,,-5,,,,,,,,,,,,3,5.0,10.0,2024-10-19 16:30:00+00:00
,,692,,,,,,,,,,,,-3,720.0,28.0,2024-10-20 13:30:00+00:00
,,-1,,,,,,,,,,,,-3,11.0,12.0,2024-10-20 15:30:00+00:00
,,-3,,,,,,,,,,,,0,15.0,18.0,2024-10-25 18:30:00+00:00
,,-710,,,,,,,,,,,,3,10.0,720.0,2024-10-26 13:30:00+00:00
,,704,,,,,,,,,,,,3,721.0,17.0,2024-10-26 13:30:00+00:00
,,12,,,,,,,,,,,,3,16.0,4.0,2024-10-26 13:30:00+00:00
,,9,,,,,,,,,,,,0,20.0,11.0,2024-10-26 13:30:00+00:00
,,9,,,,,,,,,,,,0,12.0,3.0,2024-10-26 16:30:00+00:00
,,31,,,,,,,,,,,,-3,36.0,5.0,2024-10-27 14:30:00+00:00
,,9,,,,,,,,,,,,0,28.0,19.0,2024-10-27 16:30:00+00:00
,,42,,,,,,,,,,,,0,44.0,2.0,2024-10-27 18:30:00+00:00
,,-7,,,,,,,,,,,,0,3.0,10.0,2024-11-01 19:30:00+00:00
,,-23,,,,,,,,,,,,3,5.0,28.0,2024-11-02 14:30:00+00:00
,,-17,,,,,,,,,,,,3,19.0,36.0,2024-11-02 14:30:00+00:00
,,-18,,,,,,,,,,,,-3,2.0,20.0,2024-11-02 14:30:00+00:00
,,-5,,,,,,,,,,,,0,11.0,16.0,2024-11-02 14:30:00+00:00
,,676,,,,,,,,,,,,3,720.0,44.0,2024-11-02 14:30:00+00:00
,,-717,,,,,,,,,,,,3,4.0,721.0,2024-11-02 17:30:00+00:00
,,2,,,,,,,,,,,,0,17.0,15.0,2024-11-03 14:30:00+00:00
,,6,,,,,,,,,,,,3,18.0,12.0,2024-11-03 16:30:00+00:00
,,11,,,,,,,,,,,,0,28.0,17.0,2024-11-08 19:30:00+00:00
,,-708,,,,,,,,,,,,3,12.0,720.0,2024-11-09 14:30:00+00:00
,,11,,,,,,,,,,,,3,15.0,4.0,2024-11-09 14:30:00+00:00
,,33,,,,,,,,,,,,0,36.0,3.0,2024-11-09 14:30:00+00:00
,,15,,,,,,,,,,,,-3,20.0,5.0,2024-11-09 14:30:00+00:00
,,703,,,,,,,,,,,,0,721.0,18.0,2024-11-09 17:30:00+00:00
,,14,,,,,,,,,,,,0,16.0,2.0,2024-11-10 14:30:00+00:00
,,-9,,,,,,,,,,,,-3,10.0,19.0,2024-11-10 16:30:00+00:00
,,33,,,,,,,,,,,,-3,44.0,11.0,2024-11-10 18:30:00+00:00
,,-11,,,,,,,,,,,,3,5.0,16.0,2024-11-22 19:30:00+00:00
,,-41,,,,,,,,,,,,3,3.0,44.0,2024-11-23 14:30:00+00:00
,,-26,,,,,,,,,,,,3,10.0,36.0,2024-11-23 14:30:00+00:00
,,-13,,,,,,,,,,,,3,4.0,17.0,2024-11-23 14:30:00+00:00
,,-719,,,,,,,,,,,,3,2.0,721.0,2024-11-23 14:30:00+00:00
,,-17,,,,,,,,,,,,3,11.0,28.0,2024-11-23 14:30:00+00:00
,,7,,,,,,,,,,,,3,19.0,12.0,2024-11-23 17:30:00+00:00
,,705,,,,,,,,,,,,-3,720.0,15.0,2024-11-24 14:30:00+00:00
,,-2,,,,,,,,,,,,3,18.0,20.0,2024-11-24 16:30:00+00:00
,,-700,,,,,,,,,,,,3,20.0,720.0,2024-11-29 19:30:00+00:00
,,710,,,,,,,,,,,,-3,721.0,11.0,2024-11-30 14:30:00+00:00
,,2,,,,,,,,,,,,0,12.0,10.0,2024-11-30 14:30:00+00:00
,,-1,,,,,,,,,,,,3,17.0,18.0,2024-11-30 14:30:00+00:00
,,-20,,,,,,,,,,,,3,16.0,36.0,2024-11-30 14:30:00+00:00
,,25,,,,,,,,,,,,-3,28.0,3.0,2024-11-30 14:30:00+00:00
,,-1,,,,,,,,,,,,0,4.0,5.0,2024-11-30 17:30:00+00:00
,,13,,,,,,,,,,,,3,15.0,2.0,2024-12-01 14:30:00+00:00
,,25,,,,,,,,,,,,-3,44.0,19.0,2024-12-01 16:30:00+00:00
,,-18,,,,,,,,,,,,3,10.0,28.0,2024-12-06 19:30:00+00:00
,,-17,,,,,,,,,,,,3,3.0,20.0,2024-12-07 14:30:00+00:00
,,-39,,,,,,,,,,,,3,5.0,44.0,2024-12-07 14:30:00+00:00
,,3,,,,,,,,,,,,0,19.0,16.0,2024-12-07 14:30:00+00:00
,,24,,,,,,,,,,,,-3,36.0,12.0,2024-12-07 14:30:00+00:00
,,-1,,,,,,,,,,,,-3,720.0,721.0,2024-12-07 14:30:00+00:00
,,14,,,,,,,,,,,,0,18.0,4.0,2024-12-07 17:30:00+00:00
,,-4,,,,,,,,,,,,3,11.0,15.0,2024-12-08 14:30:00+00:00
,,-15,,,,,,,,,,,,0,2.0,17.0,2024-12-08 16:30:00+00:00
,,6,,,,,,,,,,,,3,17.0,11.0,2024-12-13 19:30:00+00:00
,,10,,,,,,,,,,,,3,15.0,5.0,2024-12-14 14:30:00+00:00
,,-702,,,,,,,,,,,,3,18.0,720.0,2024-12-14 14:30:00+00:00
,,-8,,,,,,,,,,,,-3,28.0,36.0,2024-12-14 14:30:00+00:00
,,13,,,,,,,,,,,,-3,16.0,3.0,2024-12-14 14:30:00+00:00
,,8,,,,,,,,,,,,-3,20.0,12.0,2024-12-14 17:30:00+00:00
,,34,,,,,,,,,,,,-3,44.0,10.0,2024-12-15 14:30:00+00:00
,,2,,,,,,,,,,,,0,4.0,2.0,2024-12-15 16:30:00+00:00
,,702,,,,,,,,,,,,3,721.0,19.0,2024-12-15 18:30:00+00:00
,,-716,,,,,,,,,,,,3,5.0,721.0,2024-12-20 19:30:00+00:00
,,-10,,,,,,,,,,,,-3,10.0,20.0,2024-12-21 14:30:00+00:00
,,4,,,,,,,,,,,,-3,19.0,15.0,2024-12-21 14:30:00+00:00
,,-16,,,,,,,,,,,,-3,2.0,18.0,2024-12-21 14:30:00+00:00
,,-16,,,,,,,,,,,,3,12.0,28.0,2024-12-21 14:30:00+00:00
,,704,,,,,,,,,,,,3,720.0,16.0,2024-12-21 14:30:00+00:00
,,-14,,,,,,,,,,,,3,3.0,17.0,2024-12-21 17:30:00+00:00
,,-8,,,,,,,,,,,,3,36.0,44.0,2024-12-22 14:30:00+00:00
